"ADDRESS_KEY"|"ADDRESS_ID"|     "ADDRESS_COMMENT"       |"ADDRESS_LINE_1"                                           |"ADDRESS_LINE_2"|"ADDRESS_LINE_3"|"ADDRESS_LINE_4"|"APARTMENT"|"BARRIO"|"BLOCK"|"POSTAL_STREET_NAME"|"POSTAL_STREET_NUMBER"|"POSTAL_TOWN"|"STREET"|"STREET_NUMBER"
2746221|2746221|"CASILLA"|"MEMEBRILLO,sn,Lib. Gral. Bernardo O'Higg"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"MEMEBRILLO"|"sn"|""|"MEMEBRILLO"|"sn"
2746224|2746224|"NO"|"PASAJE DOMINGO GONZALEZ RIVAS,1775,Coqui"|""|"Coquimbo "|"Chile"|""|""|""|"PASAJE DOMINGO GONZALEZ RIVAS"|"1775"|""|"PASAJE DOMINGO GONZALEZ RIVAS"|"1775"
2746227|2746227|"00 POB EMOS"|"LA ILUSION,1132,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LA ILUSION"|"1132"|""|"LA ILUSION"|"1132"
2746230|2746230|"CASILLA"|"BERNARDINO PARADA,1059,Metropolitana de "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"BERNARDINO PARADA"|"1059"|""|"BERNARDINO PARADA"|"1059"
2746233|2746233|"CASILLA"|"VILLA REBOLAR OLIVERO VARQUE,1130,Valpar"|""|"Valparaíso "|"Chile"|""|""|""|"VILLA REBOLAR OLIVERO VARQUE"|"1130"|""|"VILLA REBOLAR OLIVERO VARQUE"|"1130"
2746236|2746236|"SOLAR DE BUIN"|"PASAJE 13,casa5,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE 13"|"casa5"|""|"PASAJE 13"|"casa5"
2746239|2746239|"CASILLA"|"HERNAN OLGUIN,02686,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"HERNAN OLGUIN"|"02686"|""|"HERNAN OLGUIN"|"02686"
2746242|2746242|"CASILLA"|"LA ESPERANZA,203,Lib. Gral. Bernardo O'H"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"LA ESPERANZA"|"203"|""|"LA ESPERANZA"|"203"
2746245|2746245|"CASILLA"|"ANTONIO VARAS,71,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ANTONIO VARAS"|"71"|""|"ANTONIO VARAS"|"71"
2746248|2746248|"CASILLA"|"CAUPOLICAN,319,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"CAUPOLICAN"|"319"|""|"CAUPOLICAN"|"319"
2746251|2746251|"CASILLA"|"LOS ABEDULES,1461,Maule"|""|"Maule "|"Chile"|""|""|""|"LOS ABEDULES"|"1461"|""|"LOS ABEDULES"|"1461"
2746254|2746254|"CASILLA"|"CORREO DE LAJA,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"CORREO DE LAJA"|"0"|""|"CORREO DE LAJA"|"0"
2746257|2746257|"CASILLA"|"PJE MIAMI,2375,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE MIAMI"|"2375"|""|"PJE MIAMI"|"2375"
2746260|2746260|"CASILLA"|"CHAUCA,3332,Tarapacá"|""|"Tarapacá "|"Chile"|""|""|""|"CHAUCA"|"3332"|""|"CHAUCA"|"3332"
2746263|2746263|"VIA DEL MAR"|"EDUARDO TITUS CONDOMINIO EL TREBOL VILLA"|""|"Valparaíso "|"Chile"|"302"|""|""|"EDUARDO TITUS CONDOMINIO EL TREBOL VILLA DUL"|"4"|""|"EDUARDO TITUS CONDOMINIO EL TREBOL VILLA DUL"|"4"
2746266|2746266|"CASILLA"|"MANUEL ROJAS,02212,Metropolitana de Sant"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MANUEL ROJAS"|"02212"|""|"MANUEL ROJAS"|"02212"
2746269|2746269|"CASILLA"|"LA ESPERANZA,203,Lib. Gral. Bernardo O'H"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"LA ESPERANZA"|"203"|""|"LA ESPERANZA"|"203"
2746272|2746272|"CASILLA"|"ANTONIO VARAS,71,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ANTONIO VARAS"|"71"|""|"ANTONIO VARAS"|"71"
2746275|2746275|"CASILLA"|"CAUPOLICAN,319,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"CAUPOLICAN"|"319"|""|"CAUPOLICAN"|"319"
2746278|2746278|"CASILLA"|"SAN GERONIMO, 1526, 9800069, SAN JAVIER, Maule"|""|"Maule "|"Chile"|""|""|"9800069"|"SAN GERONIMO"|"1526"|""|"SAN GERONIMO"|"1526"
2746281|2746281|"CASILLA"|"CORREO DE LAJA,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"CORREO DE LAJA"|"0"|""|"CORREO DE LAJA"|"0"
2746284|2746284|"CASILLA"|"PJE MIAMI,2375,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE MIAMI"|"2375"|""|"PJE MIAMI"|"2375"
2746287|2746287|"CASILLA"|"OHIGGINS,220,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"OHIGGINS"|"220"|""|"OHIGGINS"|"220"
2746290|2746290|"CASILLA"|"LOS CISNES,1030,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LOS CISNES"|"1030"|""|"LOS CISNES"|"1030"
2746293|2746293|"CASILLA"|"5 SUR PONIENTE,583,Metropolitana de Sant"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"5 SUR PONIENTE"|"583"|""|"5 SUR PONIENTE"|"583"
2747508|2747508|"CERRO SAN JUAN DE DIOS"|"GRAL JOFRE,106,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"GRAL JOFRE"|"106"|""|"GRAL JOFRE"|"106"
2747511|2747511|"CASILLA"|"EL JILGERO,SN,Atacama"|""|"Atacama "|"Chile"|""|""|""|"EL JILGERO"|"SN"|""|"EL JILGERO"|"SN"
2747514|2747514|"XXXX NO PRESENTA"|"JOSE DE MANZO,159,Biobío"|""|"Biobío "|"Chile"|""|""|""|"JOSE DE MANZO"|"159"|""|"JOSE DE MANZO"|"159"
2747517|2747517|"VILLA DEL REY"|"SAN MARTIN,1208,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"SAN MARTIN"|"1208"|""|"SAN MARTIN"|"1208"
2747520|2747520|"XXX NO PRESENTA"|"POBL SAN HERNAN BLOCK 67 DEPTO MARIA HUR"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"POBL SAN HERNAN BLOCK 67 DEPTO MARIA HURTADO"|"32"|""|"POBL SAN HERNAN BLOCK 67 DEPTO MARIA HURTADO"|"32"
2747523|2747523|"CASILLA"|"PUERTO DE PALOS,371,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PUERTO DE PALOS"|"371"|""|"PUERTO DE PALOS"|"371"
2747526|2747526|"CASILLA"|"JOSE MIGUEL CARRERA BLOCK 774 DEPTO 24,0"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"JOSE MIGUEL CARRERA BLOCK 774 DEPTO 24"|"0"|""|"JOSE MIGUEL CARRERA BLOCK 774 DEPTO 24"|"0"
2747529|2747529|"CASILLA"|"MERCED 832 DEPTO 59,0,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MERCED 832 DEPTO 59"|"0"|""|"MERCED 832 DEPTO 59"|"0"
2747532|2747532|"CASILLA 114 DE CASTRO"|"SECTOR QUINCHAO,sn,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"SECTOR QUINCHAO"|"sn"|""|"SECTOR QUINCHAO"|"sn"
2747535|2747535|"CASILLA"|"LAS COMPRESORAS,94,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"LAS COMPRESORAS"|"94"|""|"LAS COMPRESORAS"|"94"
2747538|2747538|"VILLA CASPANA NO TIENE"|"TOLCOR 2783,0,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"TOLCOR 2783"|"0"|""|"TOLCOR 2783"|"0"
2747541|2747541|"CORREO NO"|"ENTRE RIOS,sn,Maule"|""|"Maule "|"Chile"|""|""|""|"ENTRE RIOS"|"sn"|""|"ENTRE RIOS"|"sn"
2747544|2747544|"REHUEN"|"AVDA LOS LAURELES,1283,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"AVDA LOS LAURELES"|"1283"|""|"AVDA LOS LAURELES"|"1283"
2747547|2747547|"PEUELA ORIENTE"|"SALVADOR ALLENDE,219,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"SALVADOR ALLENDE"|"219"|""|"SALVADOR ALLENDE"|"219"
2747550|2747550|"VILLA EL CRISTO"|"PJE SAN MATEO,3006,Lib. Gral. Bernardo O"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PJE SAN MATEO"|"3006"|""|"PJE SAN MATEO"|"3006"
2747553|2747553|"POB MILADE AFURA"|"PATRIA VIEJA,2670,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PATRIA VIEJA"|"2670"|""|"PATRIA VIEJA"|"2670"
2747556|2747556|"CASILLA"|"CALLE PRAT,1705,Magallanes y de la Antár"|""|"Magallanes y de la Antártica Chilena "|"Chile"|""|""|""|"CALLE PRAT"|"1705"|""|"CALLE PRAT"|"1705"
2747559|2747559|"DIGNA ROSA POBLACION"|"MARQUEZ,7208,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MARQUEZ"|"7208"|""|"MARQUEZ"|"7208"
2747562|2747562|"MANZO DE VELASCO"|"PEDRO JOSE CAMPOS,930,Lib. Gral. Bernard"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PEDRO JOSE CAMPOS"|"930"|""|"PEDRO JOSE CAMPOS"|"930"
2747565|2747565|"CASILLA"|"PJE SUBTERRA,8946,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE SUBTERRA"|"8946"|""|"PJE SUBTERRA"|"8946"
2747568|2747568|"CASILLA"|"CHILE ESPAA,542,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CHILE ESPAA"|"542"|""|"CHILE ESPAA"|"542"
2747571|2747571|"CASILLA"|"PASAJE 813,1175,dp 11,Valparaíso"|""|"Valparaíso "|"Chile"|"dp 11"|""|""|"PASAJE 813"|"1175"|""|"PASAJE 813"|"1175"
2747574|2747574|"CASILLA"|"PASAJE JOAQUIN EDWARS,974,Metropolitana "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE JOAQUIN EDWARS"|"974"|""|"PASAJE JOAQUIN EDWARS"|"974"
2747577|2747577|"CASILLA"|"FELISARDO SENJO,1598,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"FELISARDO SENJO"|"1598"|""|"FELISARDO SENJO"|"1598"
2747580|2747580|"VILLA EL CRISTO"|"PJE SAN MATEO,3006,Lib. Gral. Bernardo O"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PJE SAN MATEO"|"3006"|""|"PJE SAN MATEO"|"3006"
2747583|2747583|"POB MILADE AFURA"|"PATRIA VIEJA,2670,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PATRIA VIEJA"|"2670"|""|"PATRIA VIEJA"|"2670"
2747586|2747586|"CASILLA"|"CALLE PRAT,1705,Magallanes y de la Antár"|""|"Magallanes y de la Antártica Chilena "|"Chile"|""|""|""|"CALLE PRAT"|"1705"|""|"CALLE PRAT"|"1705"
2681859|2681859|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2682759|2682759|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2685360|2685360|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2685459|2685459|""|"AVENIDA PROVIDENCIA, 127, 33200379, 13101, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"33200379"|"AVENIDA PROVIDENCIA"|"127"|""|"AVENIDA PROVIDENCIA"|"127"
2685559|2685559|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2685560|2685560|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2685162|2685162|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2685161|2685161|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2685362|2685362|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2748726|2748726|"FUNDO LA ESTRELLA KILOMETRO 70 CARRETERA"|"PANAMERICANA NORTE,0,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PANAMERICANA NORTE"|"0"|""|"PANAMERICANA NORTE"|"0"
2748729|2748729|"NO PRESENTA PREPAGO"|"GILDA 3141,0,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"GILDA 3141"|"0"|""|"GILDA 3141"|"0"
2748732|2748732|"POB LEOPOLDO AHUMADA"|"PASAJE NICASIO GALDAMES,164,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PASAJE NICASIO GALDAMES"|"164"|""|"PASAJE NICASIO GALDAMES"|"164"
2748735|2748735|"POBLACION RENE SCHNEIDER"|"PJE COLONIA ORIENTE,3527,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"PJE COLONIA ORIENTE"|"3527"|""|"PJE COLONIA ORIENTE"|"3527"
2748738|2748738|"NO PRESENTA PREPAGO"|"VALDIVIA,102,Biobío"|""|"Biobío "|"Chile"|""|""|""|"VALDIVIA"|"102"|""|"VALDIVIA"|"102"
2748741|2748741|"CASILLA"|"13 Y MEDIO ORIENTE A CON 21 NORTE,3185,M"|""|"Maule "|"Chile"|""|""|""|"13 Y MEDIO ORIENTE A CON 21 NORTE"|"3185"|""|"13 Y MEDIO ORIENTE A CON 21 NORTE"|"3185"
2748744|2748744|"CASILLA"|"PJE 4,01410,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"PJE 4"|"01410"|""|"PJE 4"|"01410"
2748747|2748747|"CASILLA"|"SERRANO,1052,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"SERRANO"|"1052"|""|"SERRANO"|"1052"
2748750|2748750|"SECTOR CHILLANCITO"|"SANTA CLARA,2765,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"SANTA CLARA"|"2765"|""|"SANTA CLARA"|"2765"
2748753|2748753|"CASILLA"|"EL PENON FERROCARRIL,1380,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"EL PENON FERROCARRIL"|"1380"|""|"EL PENON FERROCARRIL"|"1380"
2748756|2748756|"CASILLA"|"PJE RIO FUTALEUFU,522,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PJE RIO FUTALEUFU"|"522"|""|"PJE RIO FUTALEUFU"|"522"
2748759|2748759|"CASILLA"|"CUATRO POB SAN MARTIN,725,Biobío"|""|"Biobío "|"Chile"|""|""|""|"CUATRO POB SAN MARTIN"|"725"|""|"CUATRO POB SAN MARTIN"|"725"
2748762|2748762|"CASILLA"|"QUILIN,4690,33,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|"33"|""|""|"QUILIN"|"4690"|""|"QUILIN"|"4690"
2748765|2748765|"CASILLA"|"RAMON FREIRE,1214,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"RAMON FREIRE"|"1214"|""|"RAMON FREIRE"|"1214"
2748768|2748768|"CASILLA"|"LA CASTRINA,6357,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LA CASTRINA"|"6357"|""|"LA CASTRINA"|"6357"
2748771|2748771|"CASILLA"|"PJE 4,01410,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"PJE 4"|"01410"|""|"PJE 4"|"01410"
2749935|2749935|"CASILLA"|"CABO DE HORNOS,00,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"CABO DE HORNOS"|"00"|""|"CABO DE HORNOS"|"00"
2749938|2749938|"CASILLA"|"PASAJE 1 ORIENTE CASA 1106POBLACION LA P"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE 1 ORIENTE CASA 1106POBLACION LA PALMA"|"0"|""|"PASAJE 1 ORIENTE CASA 1106POBLACION LA PALMA"|"0"
2749941|2749941|"CASILLA"|"MASSMANN,481,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"MASSMANN"|"481"|""|"MASSMANN"|"481"
2749944|2749944|"CASILLA"|"CRISTOBAL COLON,4537,DPTO1002,Metropolit"|""|"Metropolitana de Santiago "|"Chile"|"DPTO1002"|""|""|"CRISTOBAL COLON"|"4537"|""|"CRISTOBAL COLON"|"4537"
2749947|2749947|"CASILLA"|"TEGUALDA,630,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"TEGUALDA"|"630"|""|"TEGUALDA"|"630"
2749950|2749950|"CASILLA"|"JOSE MANUEL BALMACEDA,2125,Metropolitana"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"JOSE MANUEL BALMACEDA"|"2125"|""|"JOSE MANUEL BALMACEDA"|"2125"
2749953|2749953|"CASILLA"|"VILLA LAS ASUCENAS,2,Metropolitana de Sa"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"VILLA LAS ASUCENAS"|"2"|""|"VILLA LAS ASUCENAS"|"2"
2749956|2749956|"CASILLA"|"EL FILODENDRO1,1774,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL FILODENDRO1"|"1774"|""|"EL FILODENDRO1"|"1774"
2749962|2749962|"CASILLA"|"ALEJANDRO GALAZ,4228,VILLA MACU,Metropol"|""|"Metropolitana de Santiago "|"Chile"|"VILLA MACU"|""|""|"ALEJANDRO GALAZ"|"4228"|""|"ALEJANDRO GALAZ"|"4228"
2749965|2749965|"CASILLA"|"BLANCO ENCALADA,1335,PLAZA MAYO,Metropol"|""|"Metropolitana de Santiago "|"Chile"|"PLAZA MAYO"|""|""|"BLANCO ENCALADA"|"1335"|""|"BLANCO ENCALADA"|"1335"
2749968|2749968|"CASILLA"|"AVENIDA PRAT,313,Biobío"|""|"Biobío "|"Chile"|""|""|""|"AVENIDA PRAT"|"313"|""|"AVENIDA PRAT"|"313"
2749971|2749971|"ALERCE NORTE"|"LOS CHILCOS MANZANA 24 CASA,10,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"LOS CHILCOS MANZANA 24 CASA"|"10"|""|"LOS CHILCOS MANZANA 24 CASA"|"10"
2749974|2749974|"CASILLA"|"POBLACION AGUAS NEGRAS,0,Maule"|""|"Maule "|"Chile"|""|""|""|"POBLACION AGUAS NEGRAS"|"0"|""|"POBLACION AGUAS NEGRAS"|"0"
2749977|2749977|"CASILLA"|"RIO LONCOMILLA,30,EL OLIVAR,Valparaíso"|""|"Valparaíso "|"Chile"|"EL OLIVAR"|""|""|"RIO LONCOMILLA"|"30"|""|"RIO LONCOMILLA"|"30"
2749980|2749980|"CASILLA"|"JOSE MANUEL BALMACEDA,2125,Metropolitana"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"JOSE MANUEL BALMACEDA"|"2125"|""|"JOSE MANUEL BALMACEDA"|"2125"
2749983|2749983|"CASILLA"|"VILLA LAS ASUCENAS,2,Metropolitana de Sa"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"VILLA LAS ASUCENAS"|"2"|""|"VILLA LAS ASUCENAS"|"2"
2749986|2749986|"CASILLA"|"EL FILODENDRO1,1774,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL FILODENDRO1"|"1774"|""|"EL FILODENDRO1"|"1774"
2749992|2749992|"CASILLA"|"ALEJANDRO GALAZ,4228,VILLA MACU,Metropol"|""|"Metropolitana de Santiago "|"Chile"|"VILLA MACU"|""|""|"ALEJANDRO GALAZ"|"4228"|""|"ALEJANDRO GALAZ"|"4228"
2749995|2749995|"CASILLA"|"BLANCO ENCALADA,1335,PLAZA MAYO,Metropol"|""|"Metropolitana de Santiago "|"Chile"|"PLAZA MAYO"|""|""|"BLANCO ENCALADA"|"1335"|""|"BLANCO ENCALADA"|"1335"
2749998|2749998|"CASILLA"|"PJE ANDALUCIA,8456,Metropolitana de Sant"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE ANDALUCIA"|"8456"|""|"PJE ANDALUCIA"|"8456"
2750001|2750001|"CASILLA"|"FREIRE 1070,0,Lib. Gral. Bernardo O'Higg"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"FREIRE 1070"|"0"|""|"FREIRE 1070"|"0"
2750004|2750004|"CASILLA"|"MARTINEZ DE ROZAS,3866,Metropolitana de "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MARTINEZ DE ROZAS"|"3866"|""|"MARTINEZ DE ROZAS"|"3866"
2750007|2750007|"CASILLA"|"CALLE LA RUDA NR 18 CERRO MAR,0,Valparaí"|""|"Valparaíso "|"Chile"|""|""|""|"CALLE LA RUDA NR 18 CERRO MAR"|"0"|""|"CALLE LA RUDA NR 18 CERRO MAR"|"0"
2750010|2750010|"CASILLA"|"CARLOS IRIBARREN CONDELL,101,Lib. Gral. "|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"CARLOS IRIBARREN CONDELL"|"101"|""|"CARLOS IRIBARREN CONDELL"|"101"
2750013|2750013|"CASILLA"|"AVDA EL BOSQUE SUR,90,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"AVDA EL BOSQUE SUR"|"90"|""|"AVDA EL BOSQUE SUR"|"90"
2667682|2667682|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2669379|2669379|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2669380|2669380|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2669381|2669381|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2669081|2669081|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2669580|2669580|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2669979|2669979|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2669879|2669879|"Cliente para pruebas Logísticas"|"AVENIDA PROVIDENCIA, 129, 6, 33200379, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500775"|"Chile"|"6"|""|"33200379"|"AVENIDA PROVIDENCIA"|"129"|""|"AVENIDA PROVIDENCIA"|"129"
2668880|2668880|""|"PICHIDANGUI, 1273, LAS CONDES, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7600418"|"Chile"|""|""|""|"PICHIDANGUI"|"1273"|""|"PICHIDANGUI"|"1273"
2670879|2670879|""|"DIECIOCHO DE SEPTIEMBRE, 1170, CHILLAN, Biobío"|""|"Biobío 3800997"|"Chile"|""|""|""|"DIECIOCHO DE SEPTIEMBRE"|"1170"|""|"DIECIOCHO DE SEPTIEMBRE"|"1170"
2670880|2670880|""|"DIECIOCHO DE SEPTIEMBRE, 1170, CHILLAN, Biobío"|""|"Biobío 3800997"|"Chile"|""|""|""|"DIECIOCHO DE SEPTIEMBRE"|"1170"|""|"DIECIOCHO DE SEPTIEMBRE"|"1170"
2667684|2667684|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2670280|2670280|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2670281|2670281|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2674881|2674881|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2674980|2674980|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2674882|2674882|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2674880|2674880|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2674883|2674883|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2675937|2675937|""|"ANIBAL PINTO, 675, CONCEPCION, Biobío"|""|"Aisén del Gral. Carlos Ibáñez del Campo 4030543"|"Chile"|""|""|""|"ANIBAL PINTO"|"675"|""|"ANIBAL PINTO"|"675"
